BAS_DD,ISU_CD,ISU_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,NAV,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,INVSTASST_NETASST_TOTAMT,LIST_SHRS,IDX_IND_NM,OBJ_STKPRC_IDX,CMPPREVDD_IDX,FLUC_RT_IDX
20220801,241180,TIGER 일본니케이225,16205,120,0.75,16113.92,15955,16205,15955,6649,107444675,238537600000,237196842730,14720000,Nikkei 225,27993.35,191.71,0.69
20220801,150460,TIGER 중국소비테마,6880,-10,-0.15,6879.78,6890,6905,6855,11825,81335365,113313600000,113103641405,16470000,FnGuide 중국내수테마 지수,3434.14,-11.79,-0.34
20220801,157500,TIGER 증권,3540,-45,-1.26,3538.36,3565,3565,3530,6766,23962180,3752400000,3821423782,1060000,FnGuide 증권 지수,1774.01,-21.51,-1.20
20220801,307520,TIGER 지주회사,9970,0,0.0,9961.47,9920,9995,9920,117,1164200,5483500000,5478808375,550000,FnGuide 지주회사 지수,1463.30,0.54,0.04
20220801,192090,TIGER 차이나CSI300,10755,55,0.51,10701.29,10700,10770,10605,78376,838556485,198967500000,197973824401,18500000,CSI 300 Index,4188.68,18.58,0.45
20220801,204480,TIGER 차이나CSI300레버리지(합성),24660,225,0.92,24571.1,24505,24760,24070,40637,994177355,86803200000,86490266831,3520000,CSI 300 Index,4188.68,18.58,0.45
20220801,217780,TIGER 차이나CSI300인버스(합성),7895,-70,-0.88,7909.11,7975,8000,7895,5618,44640245,25264000000,25309148979,3200000,CSI 300 Index,4188.68,18.58,0.45
20220801,245360,TIGER 차이나HSCEI,9590,55,0.58,9562.64,9500,9610,9345,18354,173889565,94941000000,94670150877,9900000,Hang Seng China H,6876.71,-8.77,-0.13
20220801,414780,TIGER 차이나과창판STAR50(합성),8520,5,0.06,8575.13,8470,8530,8315,59296,502309260,262416000000,264114129308,30800000,STAR 50 Index(Price Return),1100.18,11.27,1.03
20220801,371470,TIGER 차이나바이오테크SOLACTIVE,7890,-70,-0.88,7977.72,8180,8180,7830,54797,432010460,63751200000,63821796445,8080000,Solactive China Biotech Index(Net Total Return),1768.50,-10.63,-0.60
20220801,396520,TIGER 차이나반도체FACTSET,7320,55,0.76,7256.18,7335,7335,7030,15798,114832705,24595200000,24380776971,3360000,FactSet China Semiconductor 지수(Net Total Return),175.36,1.90,1.10
20220801,371460,TIGER 차이나전기차SOLACTIVE,16550,545,3.41,15980.75,15975,16590,15815,5981387,97244348895,3605252000000,3481247540208,217840000,Solactive China Electric Vehicle and Battery Index(Net Total Return),3560.19,136.78,4.00
20220801,396510,TIGER 차이나클린에너지SOLACTIVE,10825,30,0.28,10831.02,10795,10845,10565,43780,470550380,62352000000,61953418808,5760000,Solactive China Clean Energy 지수(Net Total Return),2962.60,10.16,0.34
20220801,117690,TIGER 차이나항셍25,13910,210,1.53,13839.69,13700,13955,13700,4310,59358210,6259500000,6227858575,450000,Hang Seng China (Hong Kong-listed) 30 Index,6749.03,35.15,0.52
20220801,371160,TIGER 차이나항셍테크,6245,40,0.64,6225.64,6150,6275,6105,1879859,11652234640,363459000000,360464432339,58200000,Hang Seng TECH Index,4324.03,-7.16,-0.17
20220801,232080,TIGER 코스닥150,11700,10,0.09,11859.35,11615,11750,11610,181208,2119555840,146016000000,148716289531,12480000,코스닥 150,1155.23,3.43,0.30
20220801,233160,TIGER 코스닥150 레버리지,9945,30,0.3,10001.68,9990,10050,9805,66250,659195005,53703000000,54009066755,5400000,코스닥 150,1155.23,3.43,0.30
20220801,261060,TIGER 코스닥150IT,13940,130,0.94,13940.62,13810,13960,13810,733,10156410,6691200000,6691499725,480000,코스닥 150 정보기술,696.21,4.39,0.63
20220801,261070,TIGER 코스닥150바이오테크,8270,-30,-0.36,8399.21,8340,8340,8195,2341,19316760,9097000000,9239131568,1100000,코스닥 150 헬스케어,2798.86,-26.42,-0.94
20220801,250780,TIGER 코스닥150선물인버스,4975,5,0.1,4969.08,4985,5015,4955,457225,2277879475,25372500000,25342325270,5100000,F-코스닥150 지수,1348.63,3.27,0.24
20220801,277630,TIGER 코스피,25265,-5,-0.02,25278.45,25130,25350,25070,4739,119550525,114955750000,115016959387,4550000,코스피,2452.25,0.75,0.03
20220801,210780,TIGER 코스피고배당,13370,-30,-0.22,13366.6,13400,13400,13335,9325,124547320,26873700000,26866857294,2010000,코스피 고배당 50,2681.74,-9.62,-0.36
20220801,277640,TIGER 코스피대형주,12100,-10,-0.08,12132.3,12120,12120,12080,324,3924165,6655000000,6066148148,550000,코스피 대형주,2417.99,-1.02,-0.04
20220801,277650,TIGER 코스피중형주,14320,90,0.63,14313.77,14300,14320,14280,227,3250410,5728000000,5725508723,400000,코스피 중형주,2811.21,7.00,0.25
20220801,376410,TIGER 탄소효율그린뉴딜,7975,-10,-0.13,7981.15,7985,8010,7940,2581,20615750,34292500000,34318928274,4300000,KRX/S&P 탄소효율 그린뉴딜지수,1343.86,-1.26,-0.09
20220801,387280,TIGER 퓨처모빌리티액티브,9320,150,1.64,9347.68,9170,9320,9170,7966,73903895,52098800000,52066590233,5590000,FnGuide 퓨처모빌리티 지수,2123.67,19.35,0.92
20220801,143860,TIGER 헬스케어,30460,-90,-0.29,30606.96,30395,30480,30185,280278,8526180735,155955200000,157319758578,5120000,KRX 헬스케어,3080.39,-11.91,-0.39
20220801,138540,TIGER 현대차그룹+펀더멘털,22945,-45,-0.2,22946.83,22940,23065,22850,16118,369497105,136752200000,136763090927,5960000,MKF 현대차그룹+ FW,22822.55,-51.28,-0.22
20220801,228790,TIGER 화장품,2295,15,0.66,2303.47,2280,2310,2260,594732,1363707545,63961650000,63783062119,27870000,WISE 화장품 지수,2320.38,29.96,1.31
